# s_ref,X_ref,Y_ref,phi_ref,kappa_ref,right_width,left_width
-290.890373,-68.305039,34.272759,1.919012,-0.096811,1.750000,1.750000
-290.790380,-68.338904,34.367490,1.909218,-0.097912,1.750000,1.750000
-290.690387,-68.371837,34.462558,1.899309,-0.099057,1.750000,1.750000
-290.590395,-68.403820,34.557949,1.889284,-0.100246,1.750000,1.750000
-290.490402,-68.434838,34.653649,1.879137,-0.101478,1.750000,1.750000
-290.390409,-68.464871,34.749645,1.868866,-0.102755,1.750000,1.750000
-290.290417,-68.493904,34.845923,1.858467,-0.104074,1.750000,1.750000
-290.190424,-68.521919,34.942468,1.847937,-0.105437,1.750000,1.750000
-290.090431,-68.548899,35.039267,1.837271,-0.106843,1.750000,1.750000
-289.990438,-68.574826,35.136307,1.826467,-0.108291,1.750000,1.750000
-289.890446,-68.599684,35.233572,1.815521,-0.109780,1.750000,1.750000
-289.790453,-68.623455,35.331051,1.804430,-0.111311,1.750000,1.750000
-289.690460,-68.646122,35.428727,1.793190,-0.112882,1.750000,1.750000
-289.590468,-68.667668,35.526589,1.781798,-0.114493,1.750000,1.750000
-289.490475,-68.688076,35.624621,1.770251,-0.116143,1.750000,1.750000
-289.390482,-68.707328,35.722811,1.758546,-0.117830,1.750000,1.750000
-289.290489,-68.725407,35.821144,1.746679,-0.119554,1.750000,1.750000
-289.190497,-68.742297,35.919606,1.734648,-0.121314,1.750000,1.750000
-289.090504,-68.757980,36.018183,1.722449,-0.123107,1.750000,1.750000
-288.990511,-68.772438,36.116863,1.710081,-0.124932,1.750000,1.750000
-288.890519,-68.785655,36.215630,1.697539,-0.126787,1.750000,1.750000
-288.790526,-68.797614,36.314471,1.684823,-0.128670,1.750000,1.750000
-288.690533,-68.808296,36.413373,1.671928,-0.130579,1.750000,1.750000
-288.590540,-68.817686,36.512320,1.658854,-0.132511,1.750000,1.750000
-288.490548,-68.825765,36.611301,1.645597,-0.134464,1.750000,1.750000
-288.390555,-68.832517,36.710299,1.632157,-0.136434,1.750000,1.750000
-288.290562,-68.837924,36.809303,1.618531,-0.138419,1.750000,1.750000
-288.190570,-68.841970,36.908297,1.604718,-0.140414,1.750000,1.750000
-288.090577,-68.844637,37.007269,1.590717,-0.142417,1.750000,1.750000
-287.990584,-68.845907,37.106204,1.576526,-0.144422,1.750000,1.750000
-287.890591,-68.845764,37.205088,1.562146,-0.146427,1.750000,1.750000
-287.790599,-68.844191,37.303932,1.547573,-0.148023,1.750000,1.750000
-287.690606,-68.841168,37.402956,1.533044,-0.145270,1.750000,1.750000
-287.590613,-68.836723,37.501898,1.518795,-0.142450,1.750000,1.750000
-287.490621,-68.830883,37.600756,1.504831,-0.139571,1.750000,1.750000
-287.390628,-68.823677,37.699526,1.491153,-0.136642,1.750000,1.750000
-287.290635,-68.815134,37.798204,1.477766,-0.133672,1.750000,1.750000
-287.190642,-68.805282,37.896787,1.464671,-0.130668,1.750000,1.750000
-287.090650,-68.794150,37.995272,1.451870,-0.127638,1.750000,1.750000
-286.990657,-68.781767,38.093655,1.439365,-0.124589,1.750000,1.750000
-286.890664,-68.768162,38.191933,1.427155,-0.121528,1.750000,1.750000
-286.790672,-68.753363,38.290102,1.415242,-0.118459,1.750000,1.750000
-286.690679,-68.737399,38.388159,1.403626,-0.115390,1.750000,1.750000
-286.590686,-68.720299,38.486100,1.392306,-0.112324,1.750000,1.750000
-286.490693,-68.702091,38.583923,1.381282,-0.109266,1.750000,1.750000
-286.390701,-68.682804,38.681623,1.370552,-0.106221,1.750000,1.750000
-286.290708,-68.662466,38.779198,1.360116,-0.103191,1.750000,1.750000
-286.190715,-68.641107,38.876643,1.349972,-0.100180,1.750000,1.750000
-286.090723,-68.618755,38.973956,1.340119,-0.097191,1.750000,1.750000
-285.990730,-68.595439,39.071133,1.330555,-0.094225,1.750000,1.750000
-285.890737,-68.571187,39.168170,1.321277,-0.091286,1.750000,1.750000
-285.790744,-68.546029,39.265064,1.312285,-0.088374,1.750000,1.750000
-285.690752,-68.519992,39.361812,1.303575,-0.085490,1.750000,1.750000
-285.590759,-68.493106,39.458410,1.295147,-0.082636,1.750000,1.750000
-285.490766,-68.465399,39.554855,1.286996,-0.079812,1.750000,1.750000
-285.390774,-68.436900,39.651144,1.279122,-0.077019,1.750000,1.750000
-285.290781,-68.407638,39.747272,1.271522,-0.074256,1.750000,1.750000
-285.190788,-68.377641,39.843237,1.264194,-0.071523,1.750000,1.750000
-285.090795,-68.346938,39.939035,1.257135,-0.068821,1.750000,1.750000
-284.990803,-68.315557,40.034663,1.250343,-0.066148,1.750000,1.750000
-284.890810,-68.283528,40.130117,1.243817,-0.063504,1.750000,1.750000
-284.790817,-68.250879,40.225394,1.237553,-0.060887,1.750000,1.750000
-284.690825,-68.217639,40.320490,1.231550,-0.058297,1.750000,1.750000
-284.590832,-68.183836,40.415403,1.225806,-0.055732,1.750000,1.750000
-284.490839,-68.149500,40.510128,1.220318,-0.053191,1.750000,1.750000
-284.390846,-68.114658,40.604662,1.215086,-0.050673,1.750000,1.750000
-284.290854,-68.079340,40.699002,1.210108,-0.048175,1.750000,1.750000
-284.190861,-68.043574,40.793144,1.205381,-0.045695,1.750000,1.750000
-284.090868,-68.007389,40.887085,1.200905,-0.043233,1.750000,1.750000
-283.990876,-67.970813,40.980821,1.196679,-0.040785,1.750000,1.750000
-283.890883,-67.933876,41.074349,1.192700,-0.038350,1.750000,1.750000
-283.790890,-67.896593,41.167699,1.188966,-0.036043,1.750000,1.750002
-283.690897,-67.858820,41.261280,1.185363,-0.035371,1.750000,1.750002
-283.590905,-67.820745,41.354650,1.181830,-0.034692,1.750000,1.750002
-283.490912,-67.782373,41.447813,1.178369,-0.034006,1.750000,1.750002
-283.390919,-67.743712,41.540775,1.174980,-0.033314,1.750000,1.750002
-283.290927,-67.704767,41.633539,1.171664,-0.032615,1.750000,1.750002
-283.190934,-67.665545,41.726112,1.168420,-0.031910,1.750000,1.750002
-283.090941,-67.626052,41.818497,1.165250,-0.031199,1.750000,1.750002
-282.990948,-67.586295,41.910700,1.162153,-0.030482,1.750000,1.750002
-282.890956,-67.546280,42.002726,1.159131,-0.029760,1.750000,1.750002
-282.790963,-67.506014,42.094579,1.156182,-0.029033,1.750000,1.750002
-282.690970,-67.465502,42.186265,1.153309,-0.028300,1.750000,1.750002
-282.590978,-67.424752,42.277788,1.150510,-0.027563,1.750000,1.750002
-282.490985,-67.383770,42.369154,1.147787,-0.026822,1.750000,1.750002
-282.390992,-67.342561,42.460366,1.145140,-0.026076,1.750000,1.750002
-282.290999,-67.301133,42.551430,1.142569,-0.025326,1.750000,1.750002
-282.191007,-67.259492,42.642352,1.140074,-0.024573,1.750000,1.750002
-282.091014,-67.217643,42.733135,1.137655,-0.023815,1.750000,1.750002
-281.991021,-67.175595,42.823785,1.135313,-0.023054,1.750000,1.750002
-281.891029,-67.133352,42.914306,1.133049,-0.022290,1.750000,1.750002
-281.791036,-67.090922,43.004704,1.130861,-0.021523,1.750000,1.750002
-281.691043,-67.048310,43.094983,1.128751,-0.020752,1.750000,1.750002
-281.591050,-67.005524,43.185148,1.126718,-0.019979,1.750000,1.750002
-281.491058,-66.962568,43.275205,1.124763,-0.019204,1.750000,1.750002
-281.391065,-66.919451,43.365157,1.122887,-0.018425,1.750000,1.750002
-281.291072,-66.876178,43.455011,1.121088,-0.017645,1.750000,1.750002
-281.191080,-66.832756,43.544770,1.119368,-0.016863,1.750000,1.750002
-281.091087,-66.789191,43.634440,1.117726,-0.016078,1.750000,1.750002
-280.991094,-66.745489,43.724025,1.116162,-0.015292,1.750000,1.750002
-280.891101,-66.701657,43.813531,1.114677,-0.014504,1.750000,1.750002
-280.791109,-66.657701,43.902963,1.113271,-0.013715,1.750000,1.750002
-280.691116,-66.613627,43.992324,1.111944,-0.012924,1.750000,1.750002
-280.591123,-66.569443,44.081621,1.110696,-0.012132,1.750000,1.750002
-280.491131,-66.525153,44.170858,1.109527,-0.011339,1.750000,1.750002
-280.391138,-66.480766,44.260040,1.108437,-0.010545,1.750000,1.750002
-280.291145,-66.436287,44.349171,1.107426,-0.009751,1.750000,1.750002
-280.191152,-66.391722,44.438258,1.106494,-0.008955,1.750000,1.750002
-280.091160,-66.347078,44.527304,1.105642,-0.008159,1.750000,1.750002
-279.991167,-66.302361,44.616314,1.104869,-0.007362,1.750000,1.750002
-279.891174,-66.257578,44.705294,1.104175,-0.006566,1.750000,1.750002
-279.791182,-66.212734,44.794248,1.103561,-0.005768,1.750000,1.750002
-279.691189,-66.167838,44.883182,1.103048,-0.004488,1.750002,1.750000
-279.591196,-66.122898,44.972103,1.102666,-0.003179,1.750002,1.750000
-279.491203,-66.077928,45.061015,1.102415,-0.001870,1.750002,1.750000
-279.391211,-66.032937,45.149926,1.102294,-0.000561,1.750002,1.750000
-279.291218,-65.987937,45.238842,1.102303,0.000746,1.750002,1.750000
-279.191225,-65.942940,45.327770,1.102443,0.002053,1.750002,1.750000
-279.091233,-65.897957,45.416715,1.102712,0.003360,1.750002,1.750000
-278.991240,-65.852998,45.505686,1.103112,0.004665,1.750002,1.750000
-278.891247,-65.808075,45.594688,1.103642,0.005970,1.750002,1.750000
-278.791254,-65.763200,45.683727,1.104303,0.007274,1.750002,1.750000
-278.691262,-65.718384,45.772811,1.105093,0.008576,1.750002,1.750000
-278.591269,-65.673638,45.861945,1.106013,0.009878,1.750002,1.750000
-278.491276,-65.628973,45.951137,1.107064,0.011178,1.750002,1.750000
-278.391284,-65.584400,46.040392,1.108244,0.012477,1.750002,1.750000
-278.291291,-65.539931,46.129718,1.109553,0.013774,1.750002,1.750000
-278.191298,-65.495578,46.219120,1.110993,0.015069,1.750002,1.750000
-278.091305,-65.451350,46.308606,1.112561,0.016363,1.750002,1.750000
-277.991313,-65.407260,46.398181,1.114260,0.017655,1.750002,1.750000
-277.891320,-65.363319,46.487853,1.116087,0.018944,1.750002,1.750000
-277.791327,-65.319538,46.577628,1.118043,0.020232,1.750002,1.750000
-277.691335,-65.275928,46.667512,1.120129,0.021516,1.750002,1.750000
-277.591342,-65.232500,46.757512,1.122343,0.022798,1.750002,1.750000
-277.491349,-65.189267,46.847634,1.124686,0.024078,1.750002,1.750000
-277.391356,-65.146239,46.937885,1.127157,0.025353,1.750002,1.750000
-277.291364,-65.103426,47.028272,1.129756,0.026626,1.750002,1.750000
-277.191371,-65.060842,47.118801,1.132484,0.027895,1.750002,1.750000
-277.091378,-65.018496,47.209477,1.135339,0.029159,1.750002,1.750000
-276.991386,-64.976401,47.300309,1.138321,0.030420,1.750002,1.750000
-276.891393,-64.934567,47.391303,1.141430,0.031676,1.750002,1.750000
-276.791400,-64.893006,47.482464,1.144667,0.032926,1.750002,1.750000
-276.691407,-64.851728,47.573800,1.148029,0.034172,1.750002,1.750000
-276.591415,-64.810746,47.665317,1.151518,0.035412,1.750002,1.750000
-276.491422,-64.770070,47.757021,1.155132,0.036645,1.750002,1.750000
-276.391429,-64.729712,47.848919,1.158872,0.037872,1.750002,1.750000
-276.291437,-64.689682,47.941018,1.162737,0.039092,1.750002,1.750000
-276.191444,-64.649993,48.033324,1.166725,0.040304,1.750002,1.750000
-276.091451,-64.610656,48.125844,1.170838,0.041509,1.750002,1.750000
-275.991458,-64.571681,48.218583,1.175074,0.042704,1.750002,1.750000
-275.891466,-64.533080,48.311549,1.179432,0.043891,1.750002,1.750000
-275.791473,-64.494864,48.404749,1.183913,0.045068,1.750002,1.750000
-275.691480,-64.457174,48.497868,1.188514,0.046605,1.750000,1.750001
-275.591488,-64.419926,48.591148,1.193277,0.048240,1.750000,1.750001
-275.491495,-64.383110,48.684660,1.198208,0.049889,1.750000,1.750001
-275.391502,-64.346747,48.778396,1.203308,0.051554,1.750000,1.750001
-275.291509,-64.310858,48.872354,1.208577,0.053236,1.750000,1.750001
-275.191517,-64.275463,48.966528,1.214019,0.054936,1.750000,1.750001
-275.091524,-64.240583,49.060914,1.219633,0.056655,1.750000,1.750001
-274.991531,-64.206238,49.155507,1.225422,0.058393,1.750000,1.750001
-274.891539,-64.172448,49.250302,1.231386,0.060151,1.750000,1.750001
-274.791546,-64.139235,49.345295,1.237529,0.061930,1.750000,1.750001
-274.691553,-64.106619,49.440480,1.243850,0.063730,1.750000,1.750001
-274.591560,-64.074620,49.535854,1.250353,0.065552,1.750000,1.750001
-274.491568,-64.043258,49.631411,1.257038,0.067396,1.750000,1.750001
-274.391575,-64.012556,49.727148,1.263908,0.069263,1.750000,1.750001
-274.291582,-63.982532,49.823058,1.270964,0.071153,1.750000,1.750001
-274.191590,-63.953207,49.919138,1.278207,0.073066,1.750000,1.750001
-274.091597,-63.924603,50.015383,1.285640,0.075002,1.750000,1.750001
-273.991604,-63.896739,50.111789,1.293265,0.076961,1.750000,1.750001
-273.891611,-63.869637,50.208350,1.301083,0.078943,1.750000,1.750001
-273.791619,-63.843316,50.305061,1.309095,0.080948,1.750000,1.750001
-273.691626,-63.817797,50.401919,1.317305,0.082975,1.750000,1.750001
-273.591633,-63.793101,50.498918,1.325713,0.085024,1.750000,1.750001
-273.491641,-63.769248,50.596054,1.334320,0.087095,1.750000,1.750001
-273.391648,-63.746259,50.693323,1.343130,0.089185,1.750000,1.750001
-273.291655,-63.724154,50.790719,1.352142,0.091295,1.750000,1.750001
-273.191662,-63.702954,50.888237,1.361359,0.093423,1.750000,1.750001
-273.091670,-63.682679,50.985874,1.370782,0.095568,1.750000,1.750001
-272.991677,-63.663350,51.083624,1.380412,0.097728,1.750000,1.750001
-272.891684,-63.644988,51.181483,1.390251,0.099902,1.750000,1.750001
-272.791692,-63.627613,51.279446,1.400299,0.102088,1.750000,1.750001
-272.691699,-63.611245,51.377509,1.410557,0.104283,1.750000,1.750001
-272.591706,-63.595906,51.475666,1.421027,0.106485,1.750000,1.750001
-272.491713,-63.581615,51.573913,1.431709,0.108691,1.750000,1.750001
-272.391721,-63.568393,51.672246,1.442602,0.110900,1.750000,1.750001
-272.291728,-63.556260,51.770659,1.453709,0.113107,1.750000,1.750001
-272.191735,-63.545238,51.869149,1.465027,0.115309,1.750000,1.750001
-272.091743,-63.535347,51.967710,1.476558,0.117504,1.750000,1.750001
-271.991750,-63.526607,52.066337,1.488301,0.119686,1.750000,1.750001
-271.891757,-63.519039,52.165027,1.500255,0.121853,1.750000,1.750001
-271.791764,-63.512663,52.263774,1.512419,0.123999,1.750000,1.750001
-271.691772,-63.507491,52.362673,1.524622,0.121948,1.750001,1.749999
-271.591779,-63.503512,52.461634,1.536569,0.119298,1.750001,1.749999
-271.491786,-63.500703,52.560641,1.548253,0.116612,1.750001,1.749999
-271.391794,-63.499038,52.659690,1.559670,0.113896,1.750001,1.749999
-271.291801,-63.498490,52.758776,1.570820,0.111155,1.750001,1.749999
-271.191808,-63.499034,52.857897,1.581702,0.108396,1.750001,1.749999
-271.091815,-63.500644,52.957048,1.592313,0.105622,1.750001,1.749999
-270.991823,-63.503294,53.056226,1.602654,0.102838,1.750001,1.749999
-270.891830,-63.506957,53.155427,1.612725,0.100049,1.750001,1.749999
-270.791837,-63.511609,53.254647,1.622524,0.097257,1.750001,1.749999
-270.691845,-63.517224,53.353883,1.632052,0.094467,1.750001,1.749999
-270.591852,-63.523774,53.453132,1.641309,0.091681,1.750001,1.749999
-270.491859,-63.531236,53.552388,1.650297,0.088903,1.750001,1.749999
-270.391866,-63.539581,53.651650,1.659015,0.086135,1.750001,1.749999
-270.291874,-63.548786,53.750912,1.667464,0.083379,1.750001,1.749999
-270.191881,-63.558824,53.850172,1.675645,0.080636,1.750001,1.749999
-270.091888,-63.569668,53.949425,1.683560,0.077909,1.750001,1.749999
-269.991896,-63.581294,54.048668,1.691209,0.075199,1.750001,1.749999
-269.891903,-63.593674,54.147898,1.698594,0.072507,1.750001,1.749999
-269.791910,-63.606784,54.247110,1.705716,0.069833,1.750001,1.749999
-269.691917,-63.620598,54.346300,1.712577,0.067179,1.750001,1.749999
-269.591925,-63.635089,54.445466,1.719178,0.064545,1.750001,1.749999
-269.491932,-63.650232,54.544604,1.725519,0.061931,1.750001,1.749999
-269.391939,-63.666000,54.643709,1.731604,0.059336,1.750001,1.749999
-269.291947,-63.682369,54.742778,1.737432,0.056761,1.750001,1.749999
-269.191954,-63.699311,54.841808,1.743007,0.054206,1.750001,1.749999
-269.091961,-63.716802,54.940794,1.748328,0.051670,1.750001,1.749999
-268.991968,-63.734815,55.039733,1.753397,0.049153,1.750001,1.749999
-268.891976,-63.753324,55.138622,1.758216,0.046653,1.750001,1.749999
-268.791983,-63.772304,55.237456,1.762786,0.044169,1.750001,1.749999
-268.691990,-63.791728,55.336232,1.767109,0.041702,1.750001,1.749999
-268.591998,-63.811571,55.434947,1.771184,0.039249,1.750001,1.749999
-268.492005,-63.831807,55.533596,1.775014,0.036810,1.750001,1.749999
-268.392012,-63.852410,55.632175,1.778598,0.034383,1.750001,1.749999
-268.292019,-63.873353,55.730682,1.781939,0.031967,1.750001,1.749999
-268.192027,-63.894612,55.829113,1.785037,0.029561,1.750001,1.749999
-268.092034,-63.916161,55.927463,1.787893,0.027162,1.750001,1.749999
-267.992041,-63.937972,56.025729,1.790506,0.024770,1.750001,1.749999
-267.892049,-63.960021,56.123908,1.792878,0.022382,1.750001,1.749999
-267.792056,-63.982282,56.221995,1.795010,0.019997,1.750001,1.749999
-267.692063,-64.004789,56.320232,1.797035,0.020388,1.749999,1.749998
-267.592070,-64.027490,56.418391,1.799119,0.020989,1.749999,1.749998
-267.492078,-64.050387,56.516451,1.801263,0.021592,1.749999,1.749998
-267.392085,-64.073486,56.614411,1.803467,0.022195,1.749999,1.749998
-267.292092,-64.096791,56.712271,1.805730,0.022800,1.749999,1.749998
-267.192100,-64.120309,56.810028,1.808053,0.023406,1.749999,1.749998
-267.092107,-64.144046,56.907682,1.810435,0.024013,1.749999,1.749998
-266.992114,-64.168006,57.005231,1.812878,0.024620,1.749999,1.749998
-266.892121,-64.192196,57.102674,1.815380,0.025229,1.749999,1.749998
-266.792129,-64.216621,57.200008,1.817943,0.025839,1.749999,1.749998
-266.692136,-64.241286,57.297235,1.820565,0.026449,1.749999,1.749998
-266.592143,-64.266199,57.394350,1.823248,0.027060,1.749999,1.749998
-266.492151,-64.291363,57.491355,1.825990,0.027672,1.749999,1.749998
-266.392158,-64.316784,57.588246,1.828793,0.028284,1.749999,1.749998
-266.292165,-64.342469,57.685024,1.831656,0.028897,1.749999,1.749998
-266.192172,-64.368423,57.781685,1.834578,0.029510,1.749999,1.749998
-266.092180,-64.394652,57.878230,1.837561,0.030124,1.749999,1.749998
-265.992187,-64.421160,57.974657,1.840605,0.030737,1.749999,1.749998
-265.892194,-64.447955,58.070964,1.843708,0.031351,1.749999,1.749998
-265.792202,-64.475040,58.167151,1.846871,0.031964,1.749999,1.749998
-265.692209,-64.502423,58.263215,1.850095,0.032577,1.749999,1.749998
-265.592216,-64.530109,58.359156,1.853379,0.033190,1.749999,1.749998
-265.492223,-64.558102,58.454972,1.856722,0.033803,1.749999,1.749998
-265.392231,-64.586410,58.550662,1.860126,0.034415,1.749999,1.749998
-265.292238,-64.615037,58.646225,1.863590,0.035026,1.749999,1.749998
-265.192245,-64.643989,58.741659,1.867113,0.035636,1.749999,1.749998
-265.092253,-64.673272,58.836963,1.870696,0.036245,1.749999,1.749998
-264.992260,-64.702892,58.932135,1.874339,0.036853,1.749999,1.749998
-264.892267,-64.732853,59.027175,1.878042,0.037460,1.749999,1.749998
-264.792274,-64.763162,59.122081,1.881804,0.038065,1.749999,1.749998
-264.692282,-64.793825,59.216852,1.885626,0.038668,1.749999,1.749998
-264.592289,-64.824846,59.311485,1.889507,0.039269,1.749999,1.749998
-264.492296,-64.856232,59.405981,1.893447,0.039869,1.749999,1.749998
-264.392304,-64.887987,59.500338,1.897446,0.040466,1.749999,1.749998
-264.292311,-64.920119,59.594553,1.901503,0.041060,1.749999,1.749998
-264.192318,-64.952632,59.688627,1.905620,0.041652,1.749999,1.749998
-264.092325,-64.985532,59.782558,1.909795,0.042241,1.749999,1.749998
-263.992333,-65.018825,59.876344,1.914028,0.042827,1.749999,1.749998
-263.892340,-65.052516,59.969984,1.918319,0.043409,1.749999,1.749998
-263.792347,-65.086611,60.063477,1.922667,0.043988,1.749999,1.749998
-263.692355,-65.121095,60.156768,1.927050,0.044085,1.749998,1.750001
-263.592362,-65.155987,60.249905,1.931436,0.044131,1.749998,1.750001
-263.492369,-65.191289,60.342892,1.935828,0.044175,1.749998,1.750001
-263.392376,-65.227002,60.435731,1.940224,0.044215,1.749998,1.750001
-263.292384,-65.263126,60.528420,1.944625,0.044254,1.749998,1.750001
-263.192391,-65.299662,60.620959,1.949029,0.044290,1.749998,1.750001
-263.092398,-65.336611,60.713348,1.953438,0.044324,1.749998,1.750001
-262.992406,-65.373972,60.805587,1.957851,0.044355,1.749998,1.750001
